id,season,week,seasonType,startTime,isStartTimeTBD,homeTeam,homeConference,awayTeam,awayConference,mediaType,outlet
401287941,2021,11,regular,2021-11-14T00:30:00.000Z,False,Texas,Big 12,Kansas,Big 12,tv,ESPNU
401287938,2021,11,regular,2021-11-13T17:00:00.000Z,False,Baylor,Big 12,Oklahoma,Big 12,tv,FOX
401309896,2021,11,regular,2021-11-13T19:00:00.000Z,False,Arizona,Pac-12,Utah,Pac-12,tv,PAC12
401282133,2021,11,regular,2021-11-13T20:30:00.000Z,False,Tennessee,SEC,Georgia,SEC,tv,CBS
401309894,2021,11,regular,2021-11-13T22:30:00.000Z,False,Oregon State,Pac-12,Stanford,Pac-12,tv,PAC12
401282690,2021,11,regular,2021-11-14T00:30:00.000Z,False,Wake Forest,ACC,NC State,ACC,tv,ACCN
401287940,2021,11,regular,2021-11-14T01:00:00.000Z,False,Oklahoma State,Big 12,TCU,Big 12,tv,FOX
401309898,2021,11,regular,2021-11-14T02:00:00.000Z,False,UCLA,Pac-12,Colorado,Pac-12,tv,PAC12
401287939,2021,11,regular,2021-11-13T17:00:00.000Z,False,Kansas State,Big 12,West Virginia,Big 12,tv,FS1
401309897,2021,11,regular,2021-11-14T00:00:00.000Z,False,Washington,Pac-12,Arizona State,Pac-12,tv,FS1
401310744,2021,11,regular,2021-11-14T03:30:00.000Z,False,San José State,Mountain West,Utah State,Mountain West,tv,FS1
401282786,2021,12,regular,2021-11-20T17:00:00.000Z,False,Ohio State,Big Ten,Michigan State,Big Ten,tv,ABC
401282693,2021,12,regular,2021-11-20T17:00:00.000Z,False,Clemson,ACC,Wake Forest,ACC,tv,ESPN
401282137,2021,12,regular,2021-11-20T17:00:00.000Z,False,Kentucky,SEC,New Mexico State,FBS Independents,tv,SECN
401301048,2021,12,regular,2021-11-20T17:00:00.000Z,False,Tulane,American Athletic,South Florida,American Athletic,web,ESPN+
401282818,2021,12,regular,2021-11-20T17:00:00.000Z,False,Penn State,Big Ten,Rutgers,Big Ten,tv,BTN
401309644,2021,12,regular,2021-11-20T18:00:00.000Z,False,Coastal Carolina,Sun Belt,Texas State,Sun Belt,web,ESPN+
401309643,2021,12,regular,2021-11-20T19:00:00.000Z,False,Georgia State,Sun Belt,Arkansas State,Sun Belt,web,ESPN3
401282265,2021,12,regular,2021-11-20T20:30:00.000Z,False,Middle Tennessee,Conference USA,Old Dominion,Conference USA,web,ESPN+
401282267,2021,12,regular,2021-11-20T20:30:00.000Z,False,UTSA,Conference USA,UAB,Conference USA,web,ESPN+
401282141,2021,12,regular,2021-11-20T21:00:00.000Z,False,Missouri,SEC,Florida,SEC,tv,SECN
401286298,2021,12,regular,2021-11-20T21:00:00.000Z,False,Liberty,FBS Independents,Louisiana,Sun Belt,tv,ESPNU
401301049,2021,12,regular,2021-11-20T21:00:00.000Z,False,Tulsa,American Athletic,Temple,American Athletic,web,ESPN+
401287943,2021,12,regular,2021-11-20T22:30:00.000Z,False,Kansas State,Big 12,Baylor,Big 12,tv,FS1
401282142,2021,12,regular,2021-11-21T00:00:00.000Z,False,South Carolina,SEC,Auburn,SEC,tv,ESPN
401282262,2021,12,regular,2021-11-21T00:00:00.000Z,False,Florida International,Conference USA,North Texas,Conference USA,web,ESPN3
401282139,2021,12,regular,2021-11-21T00:30:00.000Z,False,Ole Miss,SEC,Vanderbilt,SEC,tv,SECN
401282143,2021,12,regular,2021-11-21T00:30:00.000Z,False,Tennessee,SEC,South Alabama,Sun Belt,tv,ESPNU
401282138,2021,12,regular,2021-11-21T02:00:00.000Z,False,LSU,SEC,UL Monroe,Sun Belt,tv,ESPN2
401309902,2021,12,regular,2021-11-21T03:30:00.000Z,False,Oregon State,Pac-12,Arizona State,Pac-12,tv,ESPN
401282728,2021,11,regular,2021-11-13T17:00:00.000Z,False,Indiana,Big Ten,Rutgers,Big Ten,tv,BTN
401282762,2021,11,regular,2021-11-13T20:30:00.000Z,False,Iowa,Big Ten,Minnesota,Big Ten,tv,BTN
401282692,2021,12,regular,2021-11-20T17:00:00.000Z,False,Boston College,ACC,Florida State,ACC,tv,ACCN
401282696,2021,12,regular,2021-11-20T17:00:00.000Z,False,North Carolina,ACC,Wofford,Southern,web,ESPN3
401287947,2021,12,regular,2021-11-20T17:00:00.000Z,False,West Virginia,Big 12,Texas,Big 12,tv,ESPN2
401309592,2021,12,regular,2021-11-20T17:00:00.000Z,False,Akron,Mid-American,Kent State,Mid-American,web,ESPN+
401282770,2021,12,regular,2021-11-20T20:30:00.000Z,False,Maryland,Big Ten,Michigan,Big Ten,tv,BTN
401309642,2021,12,regular,2021-11-20T20:30:00.000Z,False,Troy,Sun Belt,App State,Sun Belt,web,ESPN+
401309645,2021,12,regular,2021-11-20T21:00:00.000Z,False,Georgia Southern,Sun Belt,BYU,FBS Independents,web,ESPN+
401282266,2021,12,regular,2021-11-20T21:00:00.000Z,False,UTEP,Conference USA,Rice,Conference USA,web,ESPN+
401286293,2021,12,regular,2021-11-20T21:00:00.000Z,False,UCF,American Athletic,UConn,FBS Independents,web,ESPN+
401287945,2021,12,regular,2021-11-20T21:00:00.000Z,False,TCU,Big 12,Kansas,Big 12,web,BIG12|ESPN+
401282131,2021,11,regular,2021-11-14T00:00:00.000Z,False,Ole Miss,SEC,Texas A&M,SEC,radio,ESPNRM
401282688,2021,11,regular,2021-11-14T00:30:00.000Z,False,Virginia,ACC,Notre Dame,FBS Independents,radio,ESPNRM
401309589,2021,12,regular,2021-11-17T00:00:00.000Z,False,Ohio,Mid-American,Toledo,Mid-American,web,ESPN+
401309588,2021,12,regular,2021-11-17T00:30:00.000Z,False,Eastern Michigan,Mid-American,Western Michigan,Mid-American,tv,ESPN2
401308841,2021,12,regular,2021-11-17T01:00:00.000Z,False,Miami (OH),Mid-American,Bowling Green,Mid-American,tv,ESPNU
401309590,2021,12,regular,2021-11-18T00:00:00.000Z,False,Buffalo,Mid-American,Northern Illinois,Mid-American,tv,ESPN2
401309591,2021,12,regular,2021-11-18T00:00:00.000Z,False,Ball State,Mid-American,Central Michigan,Mid-American,tv,ESPNU
401309593,2021,13,regular,2021-11-24T00:00:00.000Z,False,Ball State,Mid-American,Buffalo,Mid-American,web,ESPN+
401309594,2021,13,regular,2021-11-24T00:00:00.000Z,False,Northern Illinois,Mid-American,Western Michigan,Mid-American,tv,ESPNU
401287944,2021,12,regular,2021-11-20T17:00:00.000Z,False,Oklahoma,Big 12,Iowa State,Big 12,tv,FOX
401282135,2021,12,regular,2021-11-20T20:30:00.000Z,False,Alabama,SEC,Arkansas,SEC,tv,CBS
401301046,2021,12,regular,2021-11-20T20:30:00.000Z,False,Cincinnati,American Athletic,SMU,American Athletic,tv,ESPN
401282803,2021,12,regular,2021-11-20T20:30:00.000Z,False,Wisconsin,Big Ten,Nebraska,Big Ten,tv,ABC
401282698,2021,12,regular,2021-11-20T20:30:00.000Z,False,Pittsburgh,ACC,Virginia,ACC,tv,ESPN2
401282695,2021,12,regular,2021-11-20T21:00:00.000Z,False,NC State,ACC,Syracuse,ACC,tv,ACCN
401309904,2021,12,regular,2021-11-20T21:00:00.000Z,False,USC,Pac-12,UCLA,Pac-12,tv,FOX
401309901,2021,12,regular,2021-11-21T00:30:00.000Z,False,Utah,Pac-12,Oregon,Pac-12,tv,ABC
401282694,2021,12,regular,2021-11-21T00:30:00.000Z,False,Miami,ACC,Virginia Tech,ACC,tv,ACCN
401310748,2021,12,regular,2021-11-21T02:00:00.000Z,False,Boise State,Mountain West,New Mexico,Mountain West,tv,FS1
401282808,2021,12,regular,2021-11-20T17:00:00.000Z,False,Northwestern,Big Ten,Purdue,Big Ten,tv,BTN
401282721,2021,12,regular,2021-11-20T19:00:00.000Z,False,Iowa,Big Ten,Illinois,Big Ten,tv,FS1
401309903,2021,12,regular,2021-11-20T20:00:00.000Z,False,Colorado,Pac-12,Washington,Pac-12,tv,PAC12
401282732,2021,12,regular,2021-11-20T20:30:00.000Z,False,Indiana,Big Ten,Minnesota,Big Ten,tv,BTN
401309900,2021,12,regular,2021-11-21T00:00:00.000Z,False,Stanford,Pac-12,California,Pac-12,tv,PAC12
401287946,2021,12,regular,2021-11-21T01:00:00.000Z,False,Texas Tech,Big 12,Oklahoma State,Big 12,tv,FOX
401309906,2021,13,regular,2021-11-26T21:00:00.000Z,False,Utah,Pac-12,Colorado,Pac-12,tv,FOX
401309595,2021,13,regular,2021-11-26T17:00:00.000Z,False,Central Michigan,Mid-American,Eastern Michigan,Mid-American,tv,ESPNU
401282274,2021,13,regular,2021-11-26T19:00:00.000Z,False,UAB,Conference USA,UTEP,Conference USA,web,ESPN+
401301051,2021,13,regular,2021-11-26T20:30:00.000Z,False,East Carolina,American Athletic,Cincinnati,American Athletic,tv,ABC
401301050,2021,13,regular,2021-11-26T20:30:00.000Z,False,UCF,American Athletic,South Florida,American Athletic,tv,ESPN
401309648,2021,13,regular,2021-11-26T20:30:00.000Z,False,South Alabama,Sun Belt,Coastal Carolina,Sun Belt,web,ESPN+
401282699,2021,13,regular,2021-11-27T00:00:00.000Z,False,NC State,ACC,North Carolina,ACC,tv,ESPN
401282148,2021,13,regular,2021-11-27T17:00:00.000Z,False,Georgia Tech,ACC,Georgia,SEC,tv,ABC
401282147,2021,13,regular,2021-11-27T17:00:00.000Z,False,Florida,SEC,Florida State,ACC,tv,ESPN
401286299,2021,13,regular,2021-11-27T17:00:00.000Z,False,Liberty,FBS Independents,Army,FBS Independents,web,ESPN+
401301054,2021,13,regular,2021-11-27T17:00:00.000Z,False,Temple,American Athletic,Navy,American Athletic,tv,ESPNU
401308842,2021,13,regular,2021-11-27T17:00:00.000Z,False,Kent State,Mid-American,Miami (OH),Mid-American,web,ESPN+
401309597,2021,13,regular,2021-11-27T17:00:00.000Z,False,Toledo,Mid-American,Akron,Mid-American,web,ESPN+
401282701,2021,13,regular,2021-11-27T17:30:00.000Z,False,Duke,ACC,Miami,ACC,web,ESPN3
401282271,2021,13,regular,2021-11-27T18:00:00.000Z,False,Rice,Conference USA,Louisiana Tech,Conference USA,web,ESPN+
401282273,2021,13,regular,2021-11-27T19:00:00.000Z,False,North Texas,Conference USA,UTSA,Conference USA,web,ESPN+
401282268,2021,13,regular,2021-11-27T19:00:00.000Z,False,Old Dominion,Conference USA,Charlotte,Conference USA,web,ESPN+
401309647,2021,13,regular,2021-11-27T19:00:00.000Z,False,Arkansas State,Sun Belt,Texas State,Sun Belt,web,ESPN+
401309649,2021,13,regular,2021-11-27T19:00:00.000Z,False,Georgia State,Sun Belt,Troy,Sun Belt,web,ESPN+
401309646,2021,13,regular,2021-11-27T19:30:00.000Z,False,App State,Sun Belt,Georgia Southern,Sun Belt,web,ESPN+
401282269,2021,13,regular,2021-11-27T20:00:00.000Z,False,Southern Miss,Conference USA,Florida International,Conference USA,web,ESPN3
401282153,2021,13,regular,2021-11-27T20:45:00.000Z,False,Tennessee,SEC,Vanderbilt,SEC,tv,SECN
401301055,2021,13,regular,2021-11-27T21:00:00.000Z,False,SMU,American Athletic,Tulsa,American Athletic,tv,ESPN2
401309650,2021,13,regular,2021-11-27T21:00:00.000Z,False,Louisiana,Sun Belt,UL Monroe,Sun Belt,tv,ESPNU
401282150,2021,13,regular,2021-11-28T00:00:00.000Z,False,LSU,SEC,Texas A&M,SEC,tv,ESPN
401287951,2021,13,regular,2021-11-28T00:30:00.000Z,False,Oklahoma State,Big 12,Oklahoma,Big 12,tv,ABC
401282152,2021,13,regular,2021-11-28T00:30:00.000Z,False,South Carolina,SEC,Clemson,ACC,tv,SECN
401301053,2021,13,regular,2021-11-28T00:30:00.000Z,False,Memphis,American Athletic,Tulane,American Athletic,tv,ESPNU
401309910,2021,13,regular,2021-11-28T03:30:00.000Z,False,USC,Pac-12,BYU,FBS Independents,tv,ESPN
401309904,2021,12,regular,2021-11-20T21:00:00.000Z,False,USC,Pac-12,UCLA,Pac-12,radio,ESPNRM
401282700,2021,13,regular,2021-11-27T17:00:00.000Z,False,Boston College,ACC,Wake Forest,ACC,tv,ESPN2
401309908,2021,13,regular,2021-11-27T20:30:00.000Z,False,Oregon,Pac-12,Oregon State,Pac-12,tv,ESPN
401282785,2021,13,regular,2021-11-27T20:30:00.000Z,False,Michigan State,Big Ten,Penn State,Big Ten,tv,ABC
401282703,2021,13,regular,2021-11-27T20:45:00.000Z,False,Virginia,ACC,Virginia Tech,ACC,tv,ACCN
401282702,2021,13,regular,2021-11-28T00:30:00.000Z,False,Syracuse,ACC,Pittsburgh,ACC,tv,ACCN
401282149,2021,13,regular,2021-11-28T00:30:00.000Z,False,Louisville,ACC,Kentucky,SEC,tv,ESPN2
401331161,2021,14,regular,2021-12-04T20:30:00.000Z,False,Louisiana,Sun Belt,App State,Sun Belt,tv,ESPN
401310757,2021,13,regular,2021-11-25T20:30:00.000Z,False,San José State,Mountain West,Fresno State,Mountain West,tv,FS1
401309596,2021,13,regular,2021-11-26T17:00:00.000Z,False,Bowling Green,Mid-American,Ohio,Mid-American,tv,CBSSN
401287949,2021,13,regular,2021-11-26T21:30:00.000Z,False,Iowa State,Big 12,TCU,Big 12,tv,FS1
401309905,2021,13,regular,2021-11-27T01:00:00.000Z,False,Washington,Pac-12,Washington State,Pac-12,tv,FS1
401287948,2021,13,regular,2021-11-27T17:00:00.000Z,False,Baylor,Big 12,Texas Tech,Big 12,tv,FS1
401282766,2021,13,regular,2021-11-27T17:00:00.000Z,False,Rutgers,Big Ten,Maryland,Big Ten,tv,BTN
401282146,2021,13,regular,2021-11-27T20:30:00.000Z,False,Auburn,SEC,Alabama,SEC,tv,CBS
401282722,2021,13,regular,2021-11-27T20:30:00.000Z,False,Illinois,Big Ten,Northwestern,Big Ten,tv,BTN
401282753,2021,13,regular,2021-11-27T20:30:00.000Z,False,Purdue,Big Ten,Indiana,Big Ten,tv,FS1
401309909,2021,13,regular,2021-11-27T21:00:00.000Z,False,Arizona State,Pac-12,Arizona,Pac-12,tv,PAC12
401287950,2021,13,regular,2021-11-28T00:00:00.000Z,False,Kansas,Big 12,West Virginia,Big 12,tv,FS1
401309907,2021,13,regular,2021-11-28T03:30:00.000Z,False,UCLA,Pac-12,California,Pac-12,tv,FS1
401282794,2021,13,regular,2021-11-27T21:00:00.000Z,False,Minnesota,Big Ten,Wisconsin,Big Ten,tv,FOX
401282711,2021,13,regular,2021-11-28T01:00:00.000Z,False,Stanford,Pac-12,Notre Dame,FBS Independents,tv,FOX
401282703,2021,13,regular,2021-11-27T20:45:00.000Z,False,Virginia,ACC,Virginia Tech,ACC,radio,ESPNRM
401282150,2021,13,regular,2021-11-28T00:00:00.000Z,False,LSU,SEC,Texas A&M,SEC,radio,ESPNRM
401282154,2021,14,regular,2021-12-04T21:00:00.000Z,False,Alabama,SEC,Georgia,SEC,tv,CBS
401310676,2021,14,regular,2021-12-04T20:00:00.000Z,False,San Diego State,Mountain West,Utah State,Mountain West,tv,FOX
401331162,2021,14,regular,2021-12-04T21:00:00.000Z,False,Cincinnati,American Athletic,Houston,American Athletic,tv,ABC
401331159,2021,14,regular,2021-12-04T01:00:00.000Z,False,Utah,Pac-12,Oregon,Pac-12,tv,ABC
401287953,2021,14,regular,2021-12-04T17:00:00.000Z,False,Oklahoma State,Big 12,Baylor,Big 12,tv,ABC
401331160,2021,14,regular,2021-12-04T17:00:00.000Z,False,Northern Illinois,Mid-American,Kent State,Mid-American,tv,ESPN
401331447,2021,14,regular,2021-12-05T01:00:00.000Z,False,Iowa,Big Ten,Michigan,Big Ten,tv,FOX
401331163,2021,14,regular,2021-12-05T01:00:00.000Z,False,Wake Forest,ACC,Pittsburgh,ACC,tv,ABC
401282156,2021,14,regular,2021-12-04T00:00:00.000Z,False,UTSA,Conference USA,Western Kentucky,Conference USA,tv,CBSSN
401387250,2021,14,regular,2021-12-05T04:00:00.000Z,False,California,Pac-12,USC,Pac-12,tv,FS1
401287953,2021,14,regular,2021-12-04T17:00:00.000Z,False,Oklahoma State,Big 12,Baylor,Big 12,radio,ESPNRM
401331163,2021,14,regular,2021-12-05T01:00:00.000Z,False,Wake Forest,ACC,Pittsburgh,ACC,radio,ESPNRM
401331164,2021,1,postseason,2021-12-17T17:00:00.000Z,False,Toledo,Mid-American,Middle Tennessee,Conference USA,tv,ESPN
401331165,2021,1,postseason,2021-12-17T23:00:00.000Z,False,Coastal Carolina,Sun Belt,Northern Illinois,Mid-American,tv,ESPN2
401331166,2021,1,postseason,2021-12-18T16:00:00.000Z,False,App State,Sun Belt,Western Kentucky,Conference USA,tv,ESPN
401331167,2021,1,postseason,2021-12-18T19:15:00.000Z,False,Fresno State,Mountain West,UTEP,Conference USA,tv,ESPN
401331168,2021,1,postseason,2021-12-18T20:30:00.000Z,False,BYU,FBS Independents,UAB,Conference USA,tv,ABC
401331169,2021,1,postseason,2021-12-18T22:45:00.000Z,False,Liberty,FBS Independents,Eastern Michigan,Mid-American,tv,ESPN
401331170,2021,1,postseason,2021-12-19T00:30:00.000Z,False,Oregon State,Pac-12,Utah State,Mountain West,tv,ABC
401331171,2021,1,postseason,2021-12-19T02:15:00.000Z,False,Marshall,Conference USA,Louisiana,Sun Belt,tv,ESPN
401331172,2021,1,postseason,2021-12-20T19:30:00.000Z,False,Tulsa,American Athletic,Old Dominion,Conference USA,tv,ESPN
401331213,2021,1,postseason,2021-12-21T20:30:00.000Z,False,Wyoming,Mountain West,Kent State,Mid-American,tv,ESPN
401331214,2021,1,postseason,2021-12-22T00:30:00.000Z,False,San Diego State,Mountain West,UTSA,Conference USA,tv,ESPN
401331215,2021,1,postseason,2021-12-23T01:00:00.000Z,False,Army,FBS Independents,Missouri,SEC,tv,ESPN
401391158,2021,1,postseason,2021-12-23T20:30:00.000Z,False,Miami (OH),Mid-American,North Texas,Conference USA,tv,ESPN
401331216,2021,1,postseason,2021-12-24T00:00:00.000Z,False,Florida,SEC,UCF,American Athletic,tv,ESPN
401331218,2021,1,postseason,2021-12-25T19:30:00.000Z,False,Ball State,Mid-American,Georgia State,Sun Belt,tv,ESPN
401331219,2021,1,postseason,2021-12-27T16:00:00.000Z,False,Nevada,Mountain West,Western Michigan,Mid-American,tv,ESPN
401331221,2021,1,postseason,2021-12-28T17:00:00.000Z,False,Auburn,SEC,Houston,American Athletic,tv,ESPN
401331222,2021,1,postseason,2021-12-28T20:15:00.000Z,False,Louisville,ACC,Air Force,Mountain West,tv,ESPN
401331223,2021,1,postseason,2021-12-28T23:45:00.000Z,False,Texas Tech,Big 12,Mississippi State,SEC,tv,ESPN
401331224,2021,1,postseason,2021-12-29T03:15:00.000Z,False,Minnesota,Big Ten,West Virginia,Big 12,tv,ESPN
401331226,2021,1,postseason,2021-12-29T19:15:00.000Z,False,Virginia Tech,ACC,Maryland,Big Ten,tv,ESPN
401331227,2021,1,postseason,2021-12-29T22:45:00.000Z,False,Iowa State,Big 12,Clemson,ACC,tv,ESPN
401331228,2021,1,postseason,2021-12-30T02:15:00.000Z,False,Oklahoma,Big 12,Oregon,Pac-12,tv,ESPN
401331229,2021,1,postseason,2021-12-30T16:30:00.000Z,False,South Carolina,SEC,North Carolina,ACC,tv,ESPN
401331230,2021,1,postseason,2021-12-30T20:00:00.000Z,False,Purdue,Big Ten,Tennessee,SEC,tv,ESPN
401331231,2021,1,postseason,2021-12-31T00:00:00.000Z,False,Michigan State,Big Ten,Pittsburgh,ACC,tv,ESPN
401331232,2021,1,postseason,2021-12-31T03:30:00.000Z,False,Arizona State,Pac-12,Wisconsin,Big Ten,tv,ESPN
401331233,2021,1,postseason,2021-12-31T16:00:00.000Z,False,Rutgers,Big Ten,Wake Forest,ACC,tv,ESPN
401331654,2021,1,postseason,2021-12-31T17:00:00.000Z,False,Central Michigan,Mid-American,Washington State,Pac-12,tv,CBS
401331235,2021,1,postseason,2021-12-31T20:30:00.000Z,False,Alabama,SEC,Cincinnati,American Athletic,tv,ESPN
401331234,2021,1,postseason,2022-01-01T00:30:00.000Z,False,Michigan,Big Ten,Georgia,SEC,tv,ESPN
401331236,2021,1,postseason,2022-01-01T17:00:00.000Z,False,Arkansas,SEC,Penn State,Big Ten,tv,ESPN2
401331238,2021,1,postseason,2022-01-01T18:00:00.000Z,False,Notre Dame,FBS Independents,Oklahoma State,Big 12,tv,ESPN
401331237,2021,1,postseason,2022-01-01T18:00:00.000Z,False,Kentucky,SEC,Iowa,Big Ten,tv,ABC
401331239,2021,1,postseason,2022-01-01T22:00:00.000Z,False,Ohio State,Big Ten,Utah,Pac-12,tv,ESPN
401331240,2021,1,postseason,2022-01-02T01:45:00.000Z,False,Ole Miss,SEC,Baylor,Big 12,tv,ESPN
401331241,2021,1,postseason,2022-01-05T02:00:00.000Z,False,Kansas State,Big 12,LSU,SEC,tv,ESPN
401331242,2021,1,postseason,2022-01-11T01:00:00.000Z,False,Alabama,SEC,Georgia,SEC,tv,ESPN
401328138,2021,1,regular,2021-09-03T00:00:00.000Z,False,Kennesaw State,Big South,Reinhardt University,,web,ESPN+
401328011,2021,1,regular,2021-09-03T01:00:00.000Z,False,Northern Arizona,Big Sky,Sam Houston,AWC,web,ESPN+
401328012,2021,2,regular,2021-09-11T23:00:00.000Z,False,Sam Houston,AWC,Southeast Missouri State,OVC,web,ESPN+
401328139,2021,3,regular,2021-09-18T22:00:00.000Z,False,Wofford,Southern,Kennesaw State,Big South,web,ESPN+
401327997,2021,3,regular,2021-09-18T23:00:00.000Z,False,Jacksonville State,AWC,North Alabama,Big South,web,ESPN+
401328101,2021,3,regular,2021-09-19T00:00:00.000Z,False,Weber State,Big Sky,James Madison,CAA,web,ESPN+
401327998,2021,4,regular,2021-09-25T20:00:00.000Z,False,Jacksonville State,AWC,UT Martin,OVC,web,ESPN+
401327969,2021,4,regular,2021-09-25T21:00:00.000Z,False,Central Arkansas,AWC,Sam Houston,AWC,web,ESPN+
401327999,2021,5,regular,2021-10-02T19:00:00.000Z,False,Kennesaw State,Big South,Jacksonville State,AWC,web,ESPN+
401328021,2021,5,regular,2021-10-02T21:00:00.000Z,False,Stephen F. Austin,AWC,Sam Houston,AWC,web,ESPN+
401328134,2021,6,regular,2021-10-09T18:00:00.000Z,False,Hampton,Big South,Kennesaw State,Big South,web,ESPN3
401328007,2021,6,regular,2021-10-09T19:00:00.000Z,False,Sam Houston,AWC,Lamar,AWC,web,ESPN+
401328000,2021,6,regular,2021-10-09T20:00:00.000Z,False,Jacksonville State,AWC,Stephen F. Austin,AWC,web,ESPN+
401328140,2021,7,regular,2021-10-16T21:00:00.000Z,False,Kennesaw State,Big South,North Carolina A&T,Big South,web,ESPN+
401328001,2021,8,regular,2021-10-23T19:00:00.000Z,False,Sam Houston,AWC,Jacksonville State,AWC,web,ESPN+
401328113,2021,8,regular,2021-10-23T20:00:00.000Z,False,Campbell,Big South,Kennesaw State,Big South,web,ESPN+
401328129,2021,9,regular,2021-10-30T17:00:00.000Z,False,Kennesaw State,Big South,Gardner-Webb,Big South,web,ESPN+
401327973,2021,9,regular,2021-10-30T18:00:00.000Z,False,Jacksonville State,AWC,Central Arkansas,AWC,web,ESPN+
401328013,2021,9,regular,2021-10-30T23:00:00.000Z,False,Tarleton State,AWC,Sam Houston,AWC,web,ESPN+
401328141,2021,10,regular,2021-11-06T16:00:00.000Z,False,Robert Morris,Big South,Kennesaw State,Big South,web,ESPN+
401327985,2021,10,regular,2021-11-06T17:00:00.000Z,False,Sam Houston,AWC,Utah Tech,AWC,web,ESPN+
401328002,2021,10,regular,2021-11-06T18:00:00.000Z,False,Jacksonville State,AWC,Abilene Christian,AWC,web,ESPN+
401327995,2021,11,regular,2021-11-13T18:00:00.000Z,False,Sam Houston,AWC,Eastern Kentucky,AWC,web,ESPN+
401328142,2021,11,regular,2021-11-13T20:00:00.000Z,False,North Alabama,Big South,Kennesaw State,Big South,web,ESPN+
401328003,2021,11,regular,2021-11-13T22:00:00.000Z,False,Lamar,AWC,Jacksonville State,AWC,web,ESPN+
401328143,2021,12,regular,2021-11-20T18:00:00.000Z,False,Kennesaw State,Big South,Monmouth,Big South,web,ESPN+
401327996,2021,12,regular,2021-11-20T19:00:00.000Z,False,Eastern Kentucky,AWC,Jacksonville State,AWC,web,ESPN+
401328014,2021,12,regular,2021-11-20T19:00:00.000Z,False,Abilene Christian,AWC,Sam Houston,AWC,web,ESPN+
401389036,2021,13,regular,2021-11-27T19:00:00.000Z,False,Kennesaw State,Big South,Davidson,Pioneer,web,ESPN+
401389820,2021,14,regular,2021-12-04T19:00:00.000Z,False,East Tennessee State,Southern,Kennesaw State,Big South,web,ESPN+
401389818,2021,14,regular,2021-12-04T20:00:00.000Z,False,Sam Houston,AWC,Incarnate Word,Southland,web,ESPN+
401391132,2021,15,regular,2021-12-12T01:30:00.000Z,False,Sam Houston,AWC,Montana State,Big Sky,web,ESPN+
401389870,2021,1,postseason,2021-12-04T19:00:00.000Z,False,James Madison,CAA,SE Louisiana,Southland,web,ESPN+
401391130,2021,1,postseason,2021-12-11T00:00:00.000Z,False,James Madison,CAA,Montana,Big Sky,tv,ESPN2
401391353,2021,1,postseason,2021-12-18T02:15:00.000Z,False,North Dakota State,MVFC,James Madison,CAA,tv,ESPN2
401426532,2022,1,regular,2022-08-27T16:00:00.000Z,False,Western Kentucky,Conference USA,Austin Peay,Atlantic Sun,tv,CBSSN
401405059,2022,1,regular,2022-08-27T16:30:00.000Z,False,Northwestern,Big Ten,Nebraska,Big Ten,tv,FOX
401413256,2022,1,regular,2022-08-27T19:30:00.000Z,False,UNLV,Mountain West,Idaho State,Big Sky,tv,CBSSN
401404146,2022,1,regular,2022-08-27T20:00:00.000Z,False,Utah State,Mountain West,UConn,FBS Independents,tv,FS1
401405058,2022,1,regular,2022-08-27T20:00:00.000Z,False,Illinois,Big Ten,Wyoming,Mountain West,tv,BTN
401411090,2022,1,regular,2022-08-27T21:00:00.000Z,False,Florida State,ACC,Duquesne,NEC,tv,ACCN
401426530,2022,1,regular,2022-08-27T23:00:00.000Z,False,Florida Atlantic,Conference USA,Charlotte,Conference USA,tv,CBSSN
401411091,2022,1,regular,2022-08-28T00:15:00.000Z,False,North Carolina,ACC,Florida A&M,SWAC,tv,ACCN
401403853,2022,1,regular,2022-08-28T02:30:00.000Z,False,Hawai'i,Mountain West,Vanderbilt,SEC,tv,CBSSN
401416568,2022,1,regular,2022-09-01T22:00:00.000Z,False,Akron,Mid-American,St. Francis (PA),NEC,web,ESPN3
401403864,2022,1,regular,2022-09-01T23:00:00.000Z,False,Tennessee,SEC,Ball State,Mid-American,tv,SECN
401411092,2022,1,regular,2022-09-01T23:00:00.000Z,False,Pittsburgh,ACC,West Virginia,Big 12,tv,ESPN
401415610,2022,1,regular,2022-09-01T23:00:00.000Z,False,UCF,American Athletic,South Carolina State,MEAC,web,ESPN+
401416569,2022,1,regular,2022-09-01T23:00:00.000Z,False,Oklahoma State,Big 12,Central Michigan,Mid-American,tv,FS1
401426533,2022,1,regular,2022-09-01T23:00:00.000Z,False,Florida International,Conference USA,Bryant,Big South,web,ESPN3
401441990,2022,1,regular,2022-09-01T23:00:00.000Z,False,Toledo,Mid-American,Long Island University,NEC,web,ESPN3
401411093,2022,1,regular,2022-09-01T23:30:00.000Z,False,Wake Forest,ACC,VMI,Southern,tv,ACCN
401405064,2022,1,regular,2022-09-02T00:00:00.000Z,False,Purdue,Big Ten,Penn State,Big Ten,tv,FOX
401416592,2022,1,regular,2022-09-02T00:00:00.000Z,False,Northern Illinois,Mid-American,Eastern Illinois,OVC,web,ESPN+
401426534,2022,1,regular,2022-09-02T00:00:00.000Z,False,UAB,Conference USA,Alabama A&M,SWAC,tv,CBSSN
401426537,2022,1,regular,2022-09-02T00:00:00.000Z,False,Missouri,SEC,Louisiana Tech,Conference USA,tv,ESPNU
